function_id,name,tier,confidence,export_name,signature,Classic/1.00,Classic/1.01,Classic/1.02,Classic/1.03,Classic/1.04b,Classic/1.04c,Classic/1.05,Classic/1.05b,Classic/1.06,Classic/1.06b,Classic/1.08,Classic/1.09,Classic/1.09b,Classic/1.09d,Classic/1.10,Classic/1.11,Classic/1.11b,Classic/1.12a,Classic/1.13c,Classic/1.13d,LoD/1.07,LoD/1.08,LoD/1.09,LoD/1.09b,LoD/1.09d,LoD/1.10,LoD/1.11,LoD/1.11b,LoD/1.12a,LoD/1.13c,LoD/1.13d
func_25892,SetEntityPhysicsStateFlagWithBitMaskingAndValidation,2,0.9,,void SetEntityPhysicsStateFlagWithBitMaskingAndValidation(void),,,,,,,,,,,,,,,,0x6fb223d0,0x6fb774f0,0x6fb75370,0x6fb77bf0,0x6fb762c0,,,,,,,0x6fb223d0,0x6fb774f0,0x6fb75370,0x6fb77bf0,0x6fb762c0
func_25893,func_25893,2,0.9,,,,,,,,,,,,,,,,,,0x6fae83e0,,,,,,,,,,,0x6fae83e0,,,,
func_25894,func_25894,2,0.9,,,,,,,,,,,,,,,,,,0x6fb023e0,,,,,,,,,,,0x6fb023e0,,,,
func_25895,func_25895,2,0.9,,,,,,,,,,,,,,,,,,0x6fae03f0,,,,,,,,,,,0x6fae03f0,,,,
func_25896,func_25896,2,0.9,,,,,,,,,,,,,,,,,,0x6fb1e400,,,,,,,,,,,0x6fb1e400,,,,
func_25897,__strrev,2,0.9,,char * __strrev(char * _Str),,,,,,,,,,,,,,,,0x6fab4430,0x6fab42b0,0x6fab4410,0x6fab4090,,,,,,,,0x6fab4430,0x6fab42b0,0x6fab4410,0x6fab4090,
func_25898,SetEntityNestedFlagBit4,2,0.9,,"void SetEntityNestedFlagBit4(void * pEntityObject, BOOL bSetFlag)",,,,,,,,,,,,,,,,0x6fb22430,0x6fb77550,0x6fb753d0,0x6fb77c50,0x6fb76320,,,,,,,0x6fb22430,0x6fb77550,0x6fb753d0,0x6fb77c50,0x6fb76320
func_25899,func_25899,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4e430,,,,,,,,,,,0x6fb4e430,,,,
func_25900,func_25900,2,0.9,,,,,,,,,,,,,,,,,,0x6fb70440,0x6fb40170,0x6fb35380,0x6fb1f040,0x6fb604d0,,,,,,,0x6fb70440,0x6fb40170,0x6fb35380,0x6fb1f040,0x6fb604d0
func_25901,SelectFirstActiveSkillSlot,2,0.9,,void SelectFirstActiveSkillSlot(void * skillCtx),,,,,,,,,,,,,,,,0x6fad2490,0x6fad3400,0x6fb12c40,0x6fb53540,0x6fac5300,,,,,,,0x6fad2490,0x6fad3400,0x6fb12c40,0x6fb53540,0x6fac5300
func_25902,func_25902,2,0.9,,,,,,,,,,,,,,,,,,0x6fae84d0,,,,,,,,,,,0x6fae84d0,,,,
func_25903,func_25903,2,0.9,,,,,,,,,,,,,,,,,,0x6fb0c4d0,,,,,,,,,,,0x6fb0c4d0,,,,
func_25904,ClearEntityNestedFlagBit1,2,0.9,,void ClearEntityNestedFlagBit1(void * pEntityObject),,,,,,,,,,,,,,,,0x6fb224e0,0x6fb77600,0x6fb75480,0x6fb77d00,0x6fb763d0,,,,,,,0x6fb224e0,0x6fb77600,0x6fb75480,0x6fb77d00,0x6fb763d0
func_25905,func_25905,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3a4f0,,,,,,,,,,,0x6fb3a4f0,,,,
func_25906,func_25906,2,0.9,,,,,,,,,,,,,,,,,,0x6fae8500,,,,,,,,,,,0x6fae8500,,,,
func_25907,GetEntityNestedStructureFieldAtOffset0x40,2,0.9,,DWORD GetEntityNestedStructureFieldAtOffset0x40(void * pEntityObject),,,,,,,,,,,,,,,,0x6fb22500,0x6fb77620,0x6fb754a0,0x6fb77d20,0x6fb763f0,,,,,,,0x6fb22500,0x6fb77620,0x6fb754a0,0x6fb77d20,0x6fb763f0
func_25908,SetNestedArrayByteValue,2,0.9,,"void SetNestedArrayByteValue(void * outerStructure, BYTE byteValue, int arrayIndex)",,,,,,,,,,,,,,,,0x6fb72500,0x6fb68ad0,0x6fb66930,0x6fb1d640,0x6fb5bf00,,,,,,,0x6fb72500,0x6fb68ad0,0x6fb66930,0x6fb1d640,0x6fb5bf00
func_25909,SetNestedStructureFlagsAndParameters,2,0.9,,"void SetNestedStructureFlagsAndParameters(void * pRootStructure, uint param1Value, uint param2Value)",,,,,,,,,,,,,,,,0x6fb22520,0x6fb77640,0x6fb754c0,0x6fb77d40,0x6fb76410,,,,,,,0x6fb22520,0x6fb77640,0x6fb754c0,0x6fb77d40,0x6fb76410
func_25910,func_25910,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4a530,,,,,,,,,,,0x6fb4a530,,,,
func_25911,func_25911,2,0.9,,,,,,,,,,,,,,,,,,0x6fadc550,,,,,,,,,,,0x6fadc550,,,,
func_25912,func_25912,2,0.9,,,,,,,,,,,,,,,,,,0x6fadc580,,,,,,,,,,,0x6fadc580,,,,
func_25913,func_25913,2,0.9,,,,,,,,,,,,,,,,,,0x6fb305a0,,,,,,,,,,,0x6fb305a0,,,,
func_25914,func_25914,2,0.9,,,,,,,,,,,,,,,,,,0x6fb565a0,,,,,,,,,,,0x6fb565a0,,,,
func_25915,func_25915,2,0.9,,,,,,,,,,,,,,,,,,0x6fadc5b0,,,,,,,,,,,0x6fadc5b0,,,,
func_25916,func_25916,2,0.9,,,,,,,,,,,,,,,,,,0x6fb625c0,,,,,,,,,,,0x6fb625c0,,,,
func_25917,func_25917,2,0.9,,,,,,,,,,,,,,,,,,0x6fb565ca,,,,,,,,,,,0x6fb565ca,,,,
func_25918,func_25918,2,0.9,,,,,,,,,,,,,,,,,,0x6faee5d0,,,,,,,,,,,0x6faee5d0,,,,
func_25919,ClearGlobalFlagsIfParamSet,2,0.9,,void ClearGlobalFlagsIfParamSet(void * structPointer),,,,,,,,,,,,,,,,0x6fb305d0,0x6fac0830,0x6fb53920,0x6fb22240,0x6fb1ac70,,,,,,,0x6fb305d0,0x6fac0830,0x6fb53920,0x6fb22240,0x6fb1ac70
func_25920,func_25920,2,0.9,,,,,,,,,,,,,,,,,,0x6fb385d3,,,,,,,,,,,0x6fb385d3,,,,
func_25921,InitializeInflateStream,2,0.9,,"void InitializeInflateStream(int windowBits, void * streamPtr)",,,,,,,,,,,,,,,,0x6fac05f0,0x6fac05f0,0x6fac0780,0x6fac0780,0x6fac06b0,,,,,,,0x6fac05f0,0x6fac05f0,0x6fac0780,0x6fac0780,0x6fac06b0
func_25922,SetGlobalFlagsIfParamSet,2,0.9,,void SetGlobalFlagsIfParamSet(void * structPointer),,,,,,,,,,,,,,,,0x6fb305f0,0x6fac0850,0x6fb53940,0x6fb22260,0x6fb1ac90,,,,,,,0x6fb305f0,0x6fac0850,0x6fb53940,0x6fb22260,0x6fb1ac90
func_25923,SetOrbHealValueWithConfiguration,2,0.9,,"undefined SetOrbHealValueWithConfiguration(int param_1, int param_2, int param_3)",,,,,,,,,,,,,,,,0x6fb22610,0x6fb77730,0x6fb755b0,0x6fb77e30,0x6fb76500,,,,,,,0x6fb22610,0x6fb77730,0x6fb755b0,0x6fb77e30,0x6fb76500
func_25924,func_25924,2,0.9,,,,,,,,,,,,,,,,,,0x6fac0630,,,,,,,,,,,0x6fac0630,,,,
func_25925,func_25925,2,0.9,,,,,,,,,,,,,,,,,,0x6fafc630,,,,,,,,,,,0x6fafc630,,,,
func_25926,FindNodeInLinkedListByTwoKeys,2,0.9,,"void * FindNodeInLinkedListByTwoKeys(void * pListHead, int firstKey, int secondKey)",,,,,,,,,,,,,,,,0x6fb72630,0x6fb68c00,0x6fb66a60,0x6fb1d370,0x6fb5c030,,,,,,,0x6fb72630,0x6fb68c00,0x6fb66a60,0x6fb1d370,0x6fb5c030
func_25927,func_25927,2,0.9,,,,,,,,,,,,,,,,,,0x6faf8640,,,,,,,,,,,0x6faf8640,,,,
func_25928,GetEntityNestedStructureFieldAtOffset0x0C,2,0.9,,DWORD GetEntityNestedStructureFieldAtOffset0x0C(void * pEntityObject),,,,,,,,,,,,,,,,0x6fb22640,0x6fb77760,0x6fb755e0,0x6fb77e60,0x6fb76530,,,,,,,0x6fb22640,0x6fb77760,0x6fb755e0,0x6fb77e60,0x6fb76530
func_25929,func_25929,2,0.9,,,,,,,,,,,,,,,,,,0x6fb06650,,,,,,,,,,,0x6fb06650,,,,
func_25930,GetEntityNestedStructureFieldAtOffset0x08,2,0.9,,DWORD GetEntityNestedStructureFieldAtOffset0x08(void * pEntityObject),,,,,,,,,,,,,,,,0x6fb22660,0x6fb77780,0x6fb75600,0x6fb77e80,0x6fb76550,,,,,,,0x6fb22660,0x6fb77780,0x6fb75600,0x6fb77e80,0x6fb76550
func_25931,func_25931,2,0.9,,,,,,,,,,,,,,,,,,0x6fb36660,,,,,,,,,,,0x6fb36660,,,,
func_25932,func_25932,2,0.9,,,,,,,,,,,,,,,,,,0x6fb06670,,,,,,,,,,,0x6fb06670,,,,
func_25933,GetEntityNestedStructureFieldAtOffset0x04,2,0.9,,DWORD GetEntityNestedStructureFieldAtOffset0x04(void * pEntityObject),,,,,,,,,,,,,,,,0x6fb22680,0x6fb777a0,0x6fb75620,0x6fb77ea0,0x6fb76570,,,,,,,0x6fb22680,0x6fb777a0,0x6fb75620,0x6fb77ea0,0x6fb76570
func_25934,ClearEntityReferenceField,2,0.9,,void ClearEntityReferenceField(EntityStructure * EntityStructure),,,,,,,,,,,,,,,,0x6fb6e680,0x6fb316a0,0x6fb68c90,0x6facfc80,0x6fad3b40,,,,,,,0x6fb6e680,0x6fb316a0,0x6fb68c90,0x6facfc80,0x6fad3b40
func_25935,func_25935,2,0.9,,,,,,,,,,,,,,,,,,0x6fb0c690,,,,,,,,,,,0x6fb0c690,,,,
func_25936,func_25936,2,0.9,,,,,,,,,,,,,,,,,,0x6fb026a0,,,,,,,,,,,0x6fb026a0,,,,
func_25937,func_25937,2,0.9,,,,,,,,,,,,,,,,,,0x6fb066a0,,,,,,,,,,,0x6fb066a0,,,,
func_25938,GetEntityNestedPropertyShiftedValueAt0xcWithValidationAndBounds,2,0.9,,int GetEntityNestedPropertyShiftedValueAt0xcWithValidationAndBounds(void),,,,,,,,,,,,,,,,0x6fb226a0,0x6fb777c0,0x6fb75640,0x6fb77ec0,0x6fb76590,,,,,,,0x6fb226a0,0x6fb777c0,0x6fb75640,0x6fb77ec0,0x6fb76590
func_25939,func_25939,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3e6a0,,,,,,,,,,,0x6fb3e6a0,,,,
func_25940,ProcessEntityFlagManipulationWithStateValidation,2,0.9,,void ProcessEntityFlagManipulationWithStateValidation(int FlagSetMode),,,,,,,,,,,,,,,,0x6fb6e6a0,0x6fb316c0,0x6fb68cb0,0x6facfca0,0x6fad3b60,,,,,,,0x6fb6e6a0,0x6fb316c0,0x6fb68cb0,0x6facfca0,0x6fad3b60
func_25941,func_25941,2,0.9,,,,,,,,,,,,,,,,,,0x6fb026c0,,,,,,,,,,,0x6fb026c0,,,,
func_25942,func_25942,2,0.9,,,,,,,,,,,,,,,,,,0x6fb226c0,0x6fb777e0,0x6fb75660,0x6fb77ee0,0x6fb765b0,,,,,,,0x6fb226c0,0x6fb777e0,0x6fb75660,0x6fb77ee0,0x6fb765b0
func_25943,func_25943,2,0.9,,,,,,,,,,,,,,,,,,0x6fb366c0,,,,,,,,,,,0x6fb366c0,,,,
func_25944,func_25944,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4a6c0,,,,,,,,,,,0x6fb4a6c0,,,,
func_25945,func_25945,2,0.9,,,,,,,,,,,,,,,,,,0x6facc6d0,,,,,,,,,,,0x6facc6d0,,,,
func_25946,func_25946,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3e6d0,,,,,,,,,,,0x6fb3e6d0,,,,
func_25947,ModifyEntityStatusFlags,2,0.9,,"void ModifyEntityStatusFlags(void * this, WORD FlagMask, int SetOrClearFlag)",,,,,,,,,,,,,,,,0x6fb6e6d0,0x6fb316f0,0x6fb68ce0,0x6facfcd0,0x6fad3b90,,,,,,,0x6fb6e6d0,0x6fb316f0,0x6fb68ce0,0x6facfcd0,0x6fad3b90
func_25948,func_25948,2,0.9,,,,,,,,,,,,,,,,,,0x6fb226e0,0x6fb77800,0x6fb75680,0x6fb77f00,0x6fb765d0,,,,,,,0x6fb226e0,0x6fb77800,0x6fb75680,0x6fb77f00,0x6fb765d0
func_25949,func_25949,2,0.9,,,,,,,,,,,,,,,,,,0x6fb2c6f1,,,,,,,,,,,0x6fb2c6f1,,,,
func_25950,func_25950,2,0.9,,,,,,,,,,,,,,,,,,0x6facc700,,,,,,,,,,,0x6facc700,,,,
func_25951,GetEntityNestedStructurePropertyAt0x3cWithValidation,2,0.9,,undefined4 GetEntityNestedStructurePropertyAt0x3cWithValidation(void),,,,,,,,,,,,,,,,0x6fb22700,0x6fb77820,0x6fb756a0,0x6fb77f20,0x6fb765f0,,,,,,,0x6fb22700,0x6fb77820,0x6fb756a0,0x6fb77f20,0x6fb765f0
func_25952,func_25952,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3e700,,,,,,,,,,,0x6fb3e700,,,,
func_25953,func_25953,2,0.9,,,,,,,,,,,,,,,,,,0x6fb38703,,,,,,,,,,,0x6fb38703,,,,
func_25954,CheckEntityFlagMaskWithValidation,2,0.9,,bool CheckEntityFlagMaskWithValidation(ushort FlagMask),,,,,,,,,,,,,,,,0x6fb6e700,0x6fb31720,0x6fb68d10,0x6facfd00,0x6fad3bc0,,,,,,,0x6fb6e700,0x6fb31720,0x6fb68d10,0x6facfd00,0x6fad3bc0
func_25955,func_25955,2,0.9,,,,,,,,,,,,,,,,,,0x6fb06710,,,,,,,,,,,0x6fb06710,,,,
func_25956,func_25956,2,0.9,,,,,,,,,,,,,,,,,,0x6fada720,,,,,,,,,,,0x6fada720,,,,
func_25957,func_25957,2,0.9,,,,,,,,,,,,,,,,,,0x6fb10720,,,,,,,,,,,0x6fb10720,,,,
func_25958,GetEntityAlternateNestedPropertyValueWithSafetyChecks,2,0.9,,undefined4 GetEntityAlternateNestedPropertyValueWithSafetyChecks(void),,,,,,,,,,,,,,,,0x6fb22720,0x6fb77840,0x6fb756c0,0x6fb77f40,0x6fb76610,,,,,,,0x6fb22720,0x6fb77840,0x6fb756c0,0x6fb77f40,0x6fb76610
func_25959,func_25959,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3e720,,,,,,,,,,,0x6fb3e720,,,,
func_25960,func_25960,2,0.9,,,,,,,,,,,,,,,,,,0x6fb38724,,,,,,,,,,,0x6fb38724,,,,
func_25961,func_25961,2,0.9,,,,,,,,,,,,,,,,,,0x6fb06730,,,,,,,,,,,0x6fb06730,,,,
func_25962,GetEntityStatusValue,2,0.9,,WORD GetEntityStatusValue(void),,,,,,,,,,,,,,,,0x6fb6e730,0x6fb31750,0x6fb68d40,0x6facfd30,0x6fad3bf0,,,,,,,0x6fb6e730,0x6fb31750,0x6fb68d40,0x6facfd30,0x6fad3bf0
func_25963,GetEntityNestedPropertyValueWithSafetyChecks,2,0.9,,undefined4 GetEntityNestedPropertyValueWithSafetyChecks(void),,,,,,,,,,,,,,,,0x6fb22740,0x6fb77860,0x6fb756e0,0x6fb77f60,0x6fb76630,,,,,,,0x6fb22740,0x6fb77860,0x6fb756e0,0x6fb77f60,0x6fb76630
func_25964,func_25964,2,0.9,,,,,,,,,,,,,,,,,,0x6fb38745,,,,,,,,,,,0x6fb38745,,,,
func_25965,SetEntityStatusValue,2,0.9,,void SetEntityStatusValue(WORD NewStatusValue),,,,,,,,,,,,,,,,0x6fb6e750,0x6fb31770,0x6fb68d60,0x6facfd50,0x6fad3c10,,,,,,,0x6fb6e750,0x6fb31770,0x6fb68d60,0x6facfd50,0x6fad3c10
func_25966,func_25966,2,0.9,,,,,,,,,,,,,,,,,,0x6fada760,,,,,,,,,,,0x6fada760,,,,
func_25967,SetEntityAttributeValue,2,0.9,,void SetEntityAttributeValue(WORD NewAttributeValue),,,,,,,,,,,,,,,,0x6fb6e770,0x6fb31790,0x6fb68d80,0x6facfd70,0x6fad3c30,,,,,,,0x6fb6e770,0x6fb31790,0x6fb68d80,0x6facfd70,0x6fad3c30
func_25968,func_25968,2,0.9,,,,,,,,,,,,,,,,,,0x6fb48780,,,,,,,,,,,0x6fb48780,,,,
func_25969,func_25969,2,0.9,,,,,,,,,,,,,,,,,,0x6fb38783,,,,,,,,,,,0x6fb38783,,,,
func_25970,GetEntityAttributeValue,2,0.9,,WORD GetEntityAttributeValue(void),,,,,,,,,,,,,,,,0x6fb6e790,0x6fb317b0,0x6fb68da0,0x6facfd90,0x6fad3c50,,,,,,,0x6fb6e790,0x6fb317b0,0x6fb68da0,0x6facfd90,0x6fad3c50
func_25971,func_25971,2,0.9,,,,,,,,,,,,,,,,,,0x6fb387a4,,,,,,,,,,,0x6fb387a4,,,,
func_25972,func_25972,2,0.9,,,,,,,,,,,,,,,,,,0x6fad67b0,,,,,,,,,,,0x6fad67b0,,,,
func_25973,GetEntityDataPointer,2,0.9,,void * GetEntityDataPointer(void),,,,,,,,,,,,,,,,0x6fb6e7b0,0x6fb317d0,0x6fb68dc0,0x6facfdb0,0x6fad3c70,,,,,,,0x6fb6e7b0,0x6fb317d0,0x6fb68dc0,0x6facfdb0,0x6fad3c70
func_25974,func_25974,2,0.9,,,,,,,,,,,,,,,,,,0x6fadc7c0,,,,,,,,,,,0x6fadc7c0,,,,
func_25975,CheckCoordinateInRectangle,2,0.9,,bool CheckCoordinateInRectangle(int XYCoordinate),,,,,,,,,,,,,,,,0x6fb3e7c0,0x6fb55e60,0x6fb6fef0,0x6facc770,0x6fb3b160,,,,,,,0x6fb3e7c0,0x6fb55e60,0x6fb6fef0,0x6facc770,0x6fb3b160
func_25976,func_25976,2,0.9,,,,,,,,,,,,,,,,,,0x6fb387c5,,,,,,,,,,,0x6fb387c5,,,,
func_25977,func_25977,2,0.9,,,,,,,,,,,,,,,,,,0x6fadc7e0,,,,,,,,,,,0x6fadc7e0,,,,
func_25978,func_25978,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3a7e0,,,,,,,,,,,0x6fb3a7e0,,,,
func_25979,func_25979,2,0.9,,,,,,,,,,,,,,,,,,0x6fb6a7f0,,,,,,,,,,,0x6fb6a7f0,,,,
func_25980,func_25980,2,0.9,,,,,,,,,,,,,,,,,,0x6fb36800,,,,,,,,,,,0x6fb36800,,,,
func_25981,func_25981,2,0.9,,,,,,,,,,,,,,,,,,0x6fb38803,,,,,,,,,,,0x6fb38803,,,,
func_25982,func_25982,2,0.9,,,,,,,,,,,,,,,,,,0x6fb38824,,,,,,,,,,,0x6fb38824,,,,
func_25983,CheckPointInSpecificRectangle,2,0.9,,undefined4 CheckPointInSpecificRectangle(int YCoordinate),,,,,,,,,,,,,,,,0x6fb3e850,0x6fb55ef0,0x6fb6ff80,0x6facc800,0x6fb3b1f0,,,,,,,0x6fb3e850,0x6fb55ef0,0x6fb6ff80,0x6facc800,0x6fb3b1f0
func_25984,func_25984,2,0.9,,,,,,,,,,,,,,,,,,0x6faca880,,,,,,,,,,,0x6faca880,,,,
func_25985,func_25985,2,0.9,,,,,,,,,,,,,,,,,,0x6fb428a0,,,,,,,,,,,0x6fb428a0,,,,
func_25986,func_25986,2,0.9,,,,,,,,,,,,,,,,,,0x6fad68b0,,,,,,,,,,,0x6fad68b0,,,,
func_25987,func_25987,2,0.9,,,,,,,,,,,,,,,,,,0x6fb368d0,,,,,,,,,,,0x6fb368d0,,,,
func_25988,ValidateStructureValueInRange,2,0.9,,BOOL ValidateStructureValueInRange(int * pStructure),,,,,,,,,,,,,,,,0x6fb72900,0x6fb68ed0,0x6fb66d30,0x6fb1d670,0x6fb5c300,,,,,,,0x6fb72900,0x6fb68ed0,0x6fb66d30,0x6fb1d670,0x6fb5c300
func_25989,func_25989,2,0.9,,,,,,,,,,,,,,,,,,0x6fb58957,,,,,,,,,,,0x6fb58957,,,,
func_25990,func_25990,2,0.9,,,,,,,,,,,,,,,,,,0x6fb0a960,,,,,,,,,,,0x6fb0a960,,,,
func_25991,ProcessEntityAnimationDataRetrievalWithIndexValidationAndStructureMapping,2,0.9,,"byte * ProcessEntityAnimationDataRetrievalWithIndexValidationAndStructureMapping(int AnimationGroupIndex, int AnimationFrameIndex)",,,,,,,,,,,,,,,,0x6fb72960,0x6fb68f30,0x6fb66d90,0x6fb1d6d0,0x6fb5c360,,,,,,,0x6fb72960,0x6fb68f30,0x6fb66d90,0x6fb1d6d0,0x6fb5c360
func_25992,func_25992,2,0.9,,,,,,,,,,,,,,,,,,0x6fb36970,,,,,,,,,,,0x6fb36970,,,,
func_25993,func_25993,2,0.9,,,,,,,,,,,,,,,,,,0x6faee990,,,,,,,,,,,0x6faee990,,,,
func_25994,func_25994,2,0.9,,,,,,,,,,,,,,,,,,0x6fb36990,,,,,,,,,,,0x6fb36990,,,,
func_25995,func_25995,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4a990,,,,,,,,,,,0x6fb4a990,,,,
func_25996,func_25996,2,0.9,,,,,,,,,,,,,,,,,,0x6fab2996,,,,,,,,,,,0x6fab2996,,,,
func_25997,func_25997,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4a9b0,,,,,,,,,,,0x6fb4a9b0,,,,
func_25998,func_25998,2,0.9,,,,,,,,,,,,,,,,,,0x6fb6c9c0,0x6fadd6f0,,,0x6fb50e50,,,,,,,0x6fb6c9c0,0x6fadd6f0,,,0x6fb50e50
func_25999,func_25999,2,0.9,,,,,,,,,,,,,,,,,,0x6fab29d0,,,,,,,,,,,0x6fab29d0,,,,
func_26000,InvokeCallbackAndCheckResult,2,0.9,,int InvokeCallbackAndCheckResult(void * ObjectPointer),,,,,,,,,,,,,,,,0x6faf89d0,0x6fb3ccc0,0x6fb03040,0x6fb13390,0x6fb71a00,,,,,,,0x6faf89d0,0x6fb3ccc0,0x6fb03040,0x6fb13390,0x6fb71a00
func_26001,func_26001,2,0.9,,,,,,,,,,,,,,,,,,0x6fb369d0,,,,,,,,,,,0x6fb369d0,,,,
func_26002,func_26002,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4a9e0,,,,,,,,,,,0x6fb4a9e0,,,,
func_26003,func_26003,2,0.9,,,,,,,,,,,,,,,,,,0x6fb6c9e0,,,,,,,,,,,0x6fb6c9e0,,,,
func_26004,func_26004,2,0.9,,,,,,,,,,,,,,,,,,0x6fb049ef,,,,,,,,,,,0x6fb049ef,,,,
func_26005,func_26005,2,0.9,,,,,,,,,,,,,,,,,,0x6fabe9f0,,,,,,,,,,,0x6fabe9f0,,,,
func_26006,func_26006,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3e9f0,,,,,,,,,,,0x6fb3e9f0,,,,
func_26007,func_26007,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4aa00,,,,,,,,,,,0x6fb4aa00,,,,
func_26008,func_26008,2,0.9,,,,,,,,,,,,,,,,,,0x6faf8a10,,,,,,,,,,,0x6faf8a10,,,,
func_26009,func_26009,2,0.9,,,,,,,,,,,,,,,,,,0x6fb04a11,,,,,,,,,,,0x6fb04a11,,,,
func_26010,func_26010,2,0.9,,,,,,,,,,,,,,,,,,0x6fb22a10,,,,,,,,,,,0x6fb22a10,,,,
func_26011,func_26011,2,0.9,,,,,,,,,,,,,,,,,,0x6fb36a10,,,,,,,,,,,0x6fb36a10,,,,
func_26012,func_26012,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3ea10,,,,,,,,,,,0x6fb3ea10,,,,
func_26013,GetTwoStructureFieldsAt0x28And0x2C,2,0.9,,"void GetTwoStructureFieldsAt0x28And0x2C(LPVOID structurePtr, LPDWORD outField1, LPDWORD outField2)",,,,,,,,,,,,,,,,0x6fb6ca20,0x6fadd750,0x6fb279d0,0x6fb4ce40,0x6fb50eb0,,,,,,,0x6fb6ca20,0x6fadd750,0x6fb279d0,0x6fb4ce40,0x6fb50eb0
func_26014,func_26014,2,0.9,,,,,,,,,,,,,,,,,,0x6fb02a30,,,,,,,,,,,0x6fb02a30,,,,
func_26015,func_26015,2,0.9,,,,,,,,,,,,,,,,,,0x6fb3eac0,,,,,,,,,,,0x6fb3eac0,,,,
func_26016,func_26016,2,0.9,,,,,,,,,,,,,,,,,,0x6fb04a33,,,,,,,,,,,0x6fb04a33,,,,
func_26017,GetFirstConfigurationValue,2,0.9,,int GetFirstConfigurationValue(void * dataEntry),,,,,,,,,,,,,,,,0x6fab2a40,0x6fab1c20,0x6fab2d20,0x6fab2da0,0x6fab1d50,,,,,,,0x6fab2a40,0x6fab1c20,0x6fab2d20,0x6fab2da0,0x6fab1d50
func_26018,func_26018,2,0.9,,,,,,,,,,,,,,,,,,0x6faf8a40,,,,,,,,,,,0x6faf8a40,,,,
func_26019,ResetNestedStructureStateAndClearPointer,2,0.9,,void ResetNestedStructureStateAndClearPointer(void * StructurePointer),,,,,,,,,,,,,,,,0x6fac0a50,0x6fad4ef0,0x6fb2d940,0x6fb0ccd0,0x6fb63bc0,,,,,,,0x6fac0a50,0x6fad4ef0,0x6fb2d940,0x6fb0ccd0,0x6fb63bc0
func_26020,CompareStructureFieldWithValue,2,0.9,,"bool CompareStructureFieldWithValue(void * this, void * StructurePointer, int CompareValue)",,,,,,,,,,,,,,,,0x6fac0a70,0x6fad4f10,0x6fb2d960,0x6fb0ccf0,0x6fb63be0,,,,,,,0x6fac0a70,0x6fad4f10,0x6fb2d960,0x6fb0ccf0,0x6fb63be0
func_26021,func_26021,2,0.9,,,,,,,,,,,,,,,,,,0x6fad8a70,,,,,,,,,,,0x6fad8a70,,,,
func_26022,func_26022,2,0.9,,,,,,,,,,,,,,,,,,0x6fb18a80,,,,,,,,,,,0x6fb18a80,,,,
func_26023,func_26023,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4aa80,,,,,,,,,,,0x6fb4aa80,,,,
func_26024,func_26024,2,0.9,,,,,,,,,,,,,,,,,,0x6fb36ab0,,,,,,,,,,,0x6fb36ab0,,,,
func_26025,func_26025,2,0.9,,,,,,,,,,,,,,,,,,0x6fb36ad0,,,,,,,,,,,0x6fb36ad0,,,,
func_26026,ClearEntityStatusFlag,2,0.9,,void ClearEntityStatusFlag(EntityStatus * EntityPointer),,,,,,,,,,,,,,,,0x6fb3eae0,0x6fb56050,0x6fb70210,0x6facc900,0x6fb3b350,,,,,,,0x6fb3eae0,0x6fb56050,0x6fb70210,0x6facc900,0x6fb3b350
func_26027,func_26027,2,0.9,,,,,,,,,,,,,,,,,,0x6fb54ae0,,,,,,,,,,,0x6fb54ae0,,,,
func_26028,ClearEntityFlagForPlayerType,2,0.9,,void ClearEntityFlagForPlayerType(EntityStatus * EntityPointer),,,,,,,,,,,,,,,,0x6fb3eb00,0x6fb56070,0x6fb70230,0x6facc920,0x6fb3b370,,,,,,,0x6fb3eb00,0x6fb56070,0x6fb70230,0x6facc920,0x6fb3b370
func_26029,func_26029,2,0.9,,,,,,,,,,,,,,,,,,0x6fb04b11,,,,,,,,,,,0x6fb04b11,,,,
func_26030,func_26030,2,0.9,,,,,,,,,,,,,,,,,,0x6fb54b10,,,,,,,,,,,0x6fb54b10,,,,
func_26031,func_26031,2,0.9,,,,,,,,,,,,,,,,,,0x6fac0b20,,,,,,,,,,,0x6fac0b20,,,,
func_26032,func_26032,2,0.9,,,,,,,,,,,,,,,,,,0x6fae0b20,,,,,,,,,,,0x6fae0b20,,,,
func_26033,func_26033,2,0.9,,,,,,,,,,,,,,,,,,0x6fb4ab30,,,,,,,,,,,0x6fb4ab30,,,,
func_26034,func_26034,2,0.9,,,,,,,,,,,,,,,,,,0x6fac0b40,,,,,,,,,,,0x6fac0b40,,,,
